dx,dy
0.021846771240234375,0.14688827991485598
0.0391998291015625,0.5657829284667969
0.14212799072265625,0.5774635314941406
0.189544677734375,0.21629371643066408
0.02301788330078125,0.14700534343719485
0.039886474609375,0.565949821472168
0.1098785400390625,0.23709621429443362
0.14316558837890625,0.5772098541259766
0.18999481201171875,0.2160686492919922
0.08592987060546875,0.622921371459961
0.18640899658203125,0.2572502136230469
0.025079727172851562,0.14703335762023928
0.0414886474609375,0.5660928726196289
0.111328125,0.23721351623535158
0.14476776123046875,0.5771507263183594
0.1913909912109375,0.21563377380371096
0.0870513916015625,0.6227725982666016
0.1865692138671875,0.25697174072265627
0.0275115966796875,0.14710392951965334
0.0413665771484375,0.566036605834961
0.1135406494140625,0.23731555938720705
0.1467742919921875,0.5771488189697266
0.193603515625,0.21506347656250002
0.088226318359375,0.6227115631103516
0.18700408935546875,0.2567314147949219
0.030176162719726562,0.14728798866271975
0.03082275390625,0.5641349792480469
0.11572265625,0.23746910095214846
0.14908599853515625,0.5774024963378906
0.19647216796875,0.21451416015625002
0.01714324951171875,0.5952705383300781
0.0889892578125,0.6227020263671875
0.1873321533203125,0.2565177917480469
0.03293800354003906,0.14752116203308108
0.033416748046875,0.5644449234008789
0.1184844970703125,0.23762168884277346
0.15185546875,0.577877426147461
0.1999969482421875,0.21406402587890627
0.0175628662109375,0.5951828002929688
0.090087890625,0.6225399017333985
0.18802642822265625,0.25614776611328127
0.03586006164550781,0.14781823158264162
0.1216888427734375,0.23777809143066408
0.15531158447265625,0.5784496307373047
0.0184478759765625,0.5952075958251953
0.09192657470703125,0.62222900390625
0.18956756591796875,0.25546875
0.038970947265625,0.14817800521850588
0.19223403930664062,0.5319775581359864
0.15958404541015625,0.5790046691894531
0.01982879638671875,0.5951141357421875
0.11234283447265625,0.23599281311035158
0.09424591064453125,0.6216949462890625
0.1917877197265625,0.25445022583007815
0.04236030578613281,0.1484838962554932
0.02175140380859375,0.5952590942382813
0.11368560791015625,0.23560562133789065
0.08967971801757812,0.5635684967041016
0.02413177490234375,0.5957874298095703
0.11557769775390625,0.2354911804199219
0.08957290649414062,0.5632404327392578
0.11303329467773438,0.21068801879882815
0.02672576904296875,0.5965351104736328
0.11782073974609375,0.23557891845703127
0.09055709838867188,0.5631431579589844
0.11412811279296875,0.21039810180664065
0.02927398681640625,0.5973762512207031
0.12010955810546875,0.23585548400878908
0.0895843505859375,0.5616477966308594
0.115936279296875,0.21023406982421877
0.0316314697265625,0.5980457305908203
0.1227264404296875,0.2363323211669922
0.07498550415039062,0.5489334106445313
0.1178741455078125,0.21025123596191408
0.12567138671875,0.23699607849121096
0.10675811767578125,0.6375948429107666
0.12001800537109375,0.671418571472168
0.17350387573242188,0.30634822845458987
0.0761260986328125,0.5486244201660156
0.11998748779296875,0.21034851074218752
0.10707855224609375,0.6377722263336182
0.160614013671875,0.26670041084289553
0.1209716796875,0.6713098526000977
0.17401885986328125,0.30599346160888674
